date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:17:07	4802/4802	---M--	200	added ('OK')	image/jpeg	etag:%22666a77fd-12c2%22	https://templates.hibotheme.com/adma/default/assets/img/hero/hero-user-2.jpg	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/hero/hero-user-2.jpg	(from https://templates.hibotheme.com/adma/default/index-3.html)
16:17:07	3757/3757	---M--	200	added ('OK')	image/jpeg	etag:%22666a77fe-ead%22	https://templates.hibotheme.com/adma/default/assets/img/hero/hero-user-3.jpg	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/hero/hero-user-3.jpg	(from https://templates.hibotheme.com/adma/default/index-3.html)
16:17:07	4610/4610	---M--	200	added ('OK')	image/jpeg	etag:%22666a77fc-1202%22	https://templates.hibotheme.com/adma/default/assets/img/hero/hero-user-4.jpg	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/hero/hero-user-4.jpg	(from https://templates.hibotheme.com/adma/default/index-3.html)
16:17:07	1435/1435	---M--	200	added ('OK')	image/png	etag:%22666a77fd-59b%22	https://templates.hibotheme.com/adma/default/assets/img/hero/banner-wrap-city-3.png	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/hero/banner-wrap-city-3.png	(from https://templates.hibotheme.com/adma/default/index-3.html)
16:17:08	196/196	---M--	200	added ('OK')	image/png	etag:%22666a77bb-c4%22	https://templates.hibotheme.com/adma/default/assets/img/shape/shape-3.png	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/shape/shape-3.png	(from https://templates.hibotheme.com/adma/default/index-3.html)
16:17:08	317/317	---M--	200	added ('OK')	image/png	etag:%22666a77ba-13d%22	https://templates.hibotheme.com/adma/default/assets/img/shape/shape-4.png	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/shape/shape-4.png	(from https://templates.hibotheme.com/adma/default/index-3.html)
16:17:09	47431/47431	---M--	200	added ('OK')	image/png	etag:%22666a77c3-b947%22	https://templates.hibotheme.com/adma/default/assets/img/student/student-1.png	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/student/student-1.png	(from https://templates.hibotheme.com/adma/default/index-3.html)
16:17:09	252288/252288	---M--	200	added ('OK')	image/jpeg	etag:%22666a77b7-3d980%22	https://templates.hibotheme.com/adma/default/assets/img/video/video-1.jpg	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/video/video-1.jpg	(from https://templates.hibotheme.com/adma/default/index-3.html)
16:17:10	68407/68407	---M--	200	added ('OK')	image/png	etag:%22666a7829-10b37%22	https://templates.hibotheme.com/adma/default/assets/img/facilities/facilities-3.png	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/facilities/facilities-3.png	(from https://templates.hibotheme.com/adma/default/index-3.html)
16:17:10	268164/268164	---M--	200	added ('OK')	image/jpeg	etag:%22666a77c6-41784%22	https://templates.hibotheme.com/adma/default/assets/img/about/about-2.jpg	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/about/about-2.jpg	(from https://templates.hibotheme.com/adma/default/index-3.html)
